id,score,mae_cursor_position,down_time_min,down_time_max,down_time_median,down_time_mean,down_time_std,up_time_min,up_time_max,up_time_median,up_time_mean,up_time_std,action_time_min,action_time_max,action_time_median,action_time_mean,action_time_std,word_count_min,word_count_max,word_count_median,word_count_mean,word_count_std,activity_input,activity_movefrom,activity_nonproduction,activity_paste,activity_removecut,activity_replace,down_event_alphanumeric,down_event_control_keys,down_event_special_character,down_event_unknown,text_change_many_q,text_change_many_q_to_many_q,text_change_many_q_to_not_q,text_change_many_q_to_single_q,text_change_nochange,text_change_not_q,text_change_not_q_to_many_q,text_change_not_q_to_not_q,text_change_not_q_to_single_q,text_change_single_q,text_change_single_q_to_many_q,text_change_single_q_to_not_q,text_change_single_q_to_single_q,text_change_unknown
3097a2ab,4.0,106.23782608695652,9727,1831142,1078396.0,997844.9495652174,465698.4445522217,9876,1831194,1078476.0,997927.2865217391,465681.91653705284,0,7901,66.0,82.33695652173913,267.99722286861015,0,334,160.0,163.9491304347826,96.95186325103447,0.9056521739130434,0.0,0.06521739130434782,0.0004347826086956522,0.025652173913043478,0.003043478260869565,0.7160869565217391,0.2604347826086956,0.023478260869565216,0.0,0.0008695652173913044,0.0,0.0004347826086956522,0.002173913043478261,0.06521739130434782,0.19956521739130434,0.0,0.0,0.0,0.731304347826087,0.0,0.0,0.0004347826086956522,0
3099719d,4.0,558.6354802887284,1379,1808187,426276.0,717987.3867295947,556567.9825766642,1471,1808635,426422.0,718131.8767351471,556584.3872347915,0,14312,128.0,144.49000555247085,336.9508760138296,0,499,259.0,253.40477512493058,139.91245908073083,0.8417545807884509,0.0,0.12159911160466408,0.0,0.036646307606885066,0.0,0.6771238200999444,0.3026096612992782,0.020266518600777345,0.0,0.0,0.0,0.0,0.0,0.12159911160466408,0.1676846196557468,0.0,0.0,0.0,0.7107162687395892,0.0,0.0,0.0,0
30c264be,4.0,732.6984090909091,1678,1792146,570331.5,617400.6375,340314.54425715515,1747,1792192,570450.5,617532.1672727272,340312.5444164764,0,530,126.0,131.52977272727273,46.19775755226745,0,651,332.5,331.79068181818184,187.66881237065402,0.8995454545454545,0.0,0.04113636363636364,0.0,0.05931818181818182,0.0,0.7202272727272727,0.26022727272727275,0.019545454545454546,0.0,0.0,0.0,0.0,0.0,0.04113636363636364,0.1915909090909091,0.0,0.0,0.0,0.7672727272727272,0.0,0.0,0.0,0
30e0f4ec,4.5,347.0222163448823,60487,1666093,753062.0,792228.969584766,458407.1426715193,60595,1666193,753189.0,792302.9404919334,458414.30230610113,0,1256,71.0,73.97090716741603,36.90244109370253,0,513,267.0,264.1385876752182,157.7587363147073,0.8696112139645596,0.0,0.034911399100766995,0.0,0.09547738693467336,0.0,0.6932028563871991,0.29013488495107115,0.0166622586617297,0.0,0.0,0.0,0.0,0.0,0.034911399100766995,0.19545093890505158,0.0,0.0,0.0,0.7696376619941815,0.0,0.0,0.0,0
30e2aa10,5.0,500.19538700377024,4266,1797599,937522.0,943602.4781548015,518295.74586205796,4391,1797767,937522.0,943719.3994233755,518293.39460099314,0,633,121.0,116.92126857396319,50.63849872690677,0,495,257.0,258.7742293191395,140.24579304896855,0.7737857618097139,0.0,0.13328897760035485,0.0,0.08937680195165225,0.0035484586382789974,0.6216455976935019,0.36127744510978044,0.017076957196717677,0.0,0.0015524506542470614,0.0,0.0,0.0035484586382789974,0.13328897760035485,0.17742293191394987,0.0,0.0,0.0,0.6841871811931692,0.0,0.0,0.0,0
30f509a0,3.0,195.00225352112676,137870,1858497,976645.0,1026059.378028169,464682.34423753707,138071,1858500,976649.0,1026078.945915493,464686.3196078529,0,822,6.0,19.567887323943662,47.240047415375386,0,215,128.0,120.80394366197183,66.91427053420082,0.8123943661971831,0.0,0.031549295774647886,0.0,0.15492957746478872,0.0011267605633802818,0.6507042253521127,0.3380281690140845,0.011267605633802818,0.0,0.0,0.0,0.0,0.0,0.031549295774647886,0.19042253521126762,0.0,0.0005633802816901409,0.0005633802816901409,0.7769014084507042,0.0,0.0,0.0,0
3114bf63,5.5,1870.1988762576768,22165,1736737,708080.0,769284.1360250883,492626.7957671305,22248,1736791,708175.0,769364.5968901084,492630.6441431294,0,7157,67.0,80.4608650202535,132.92339543898197,0,705,480.0,413.0390696458905,202.3862756297336,0.756827387952437,0.0,0.12531033581601986,0.0,0.11237423232719194,0.005488043904351235,0.6154449235593885,0.3666535998954658,0.017901476545145695,0.0,0.001960015680125441,0.0,0.0005226708480334509,0.00287468966418398,0.12531033581601986,0.16542532340258723,0.0,0.0007840062720501764,0.0,0.7018162811969162,0.0,0.00013066771200836272,0.0011760094080752645,0
31308ef1,4.0,816.9573997233748,51008,1872530,1091414.0,994201.0002766252,529808.2752979081,51160,1872592,1091458.0,994264.5557399724,529806.3958458338,0,2752,57.0,63.55546334716459,75.62165647449528,0,328,149.0,155.6033195020747,91.03220596890738,0.7701244813278009,0.0,0.029598893499308436,0.0,0.2,0.00027662517289073305,0.6201936376210235,0.36376210235131395,0.016044260027662516,0.0,0.0008298755186721991,0.0,0.0,0.00027662517289073305,0.029598893499308436,0.19308437067773168,0.0,0.0,0.0,0.776210235131397,0.0,0.0,0.0,0
315bdafd,0.5,190.81725888324874,1078,1205278,539005.0,537294.111675127,240818.70862879237,1115,1210435,539039.0,537380.856417694,240828.41412942557,13,5157,70.0,86.7447425670776,147.18424457142373,0,201,96.0,97.178390137781,54.780510158243835,0.8803480783176215,0.0,0.025380710659898477,0.0,0.09427121102248005,0.0,0.6482958665699783,0.34300217548948514,0.00870195794053662,0.0,0.0,0.0,0.0,0.0,0.025380710659898477,0.2951414068165337,0.0,0.0,0.0,0.6794778825235678,0.0,0.0,0.0,0
316bd158,4.0,612.7902665121669,1075,1597665,457386.5,510089.57618771726,293288.94164551527,1150,1597740,457514.0,510189.4565469293,293292.486706457,0,1453,109.0,99.88035921205099,61.09545615968333,0,398,178.0,177.7271147161066,116.85583792255083,0.7369640787949016,0.0,0.14078794901506372,0.0,0.12195828505214369,0.00028968713789107763,0.5866164542294322,0.4017960602549247,0.011587485515643106,0.0,0.0,0.0,0.0,0.00028968713789107763,0.14078794901506372,0.17555040556199306,0.0,0.0,0.0,0.6833719582850522,0.0,0.0,0.0,0
31816ccf,4.0,872.7011594837016,1064,1784081,1028388.0,941970.3082476482,460483.48969420634,1078,1784140,1028487.0,942065.943775979,460483.47565601993,0,510,90.0,95.63552833078101,49.838985360361654,0,431,312.0,272.00218770509736,144.07075515087143,0.6825639903740975,0.0,0.2660249398381098,0.0,0.05119229927805732,0.0002187705097352877,0.5552395537081601,0.4309779041785167,0.013782542113323124,0.0,0.0004375410194705754,0.0,0.0,0.0002187705097352877,0.2660249398381098,0.13454386348720193,0.0,0.0,0.0,0.5987748851454824,0.0,0.0,0.0,0
31bfbe30,4.0,75.83358098068351,15418,1329726,325473.0,373682.8509162952,268193.63619375206,15583,1329827,325541.0,373769.2709262011,268193.1004995495,0,501,88.0,86.420009905894,27.323828272711193,0,331,170.0,167.7211490837048,97.08390924636306,0.8979692917285785,0.0,0.05052005943536404,0.0,0.05151064883605745,0.0,0.7048043585933631,0.27885091629519565,0.01634472511144131,0.0,0.0,0.0,0.0,0.0,0.05052005943536404,0.2065378900445765,0.0,0.0,0.0,0.7429420505200595,0.0,0.0,0.0,0
31d5a61d,1.5,64.82300884955752,119968,1917143,1317290.0,1337946.6983105391,167787.0764686447,120148,1917313,1317441.0,1338048.1383748995,167787.401413625,0,527,96.0,101.44006436041835,42.21013955766243,0,209,101.0,100.5526950925181,65.32074522862845,0.8881737731295254,0.0,0.07964601769911504,0.0,0.031375703942075624,0.0008045052292839903,0.6878519710378117,0.3073209975864843,0.004827031375703942,0.0,0.0008045052292839903,0.0,0.0,0.0,0.07964601769911504,0.20434432823813356,0.0,0.0,0.0008045052292839903,0.7144006436041834,0.0,0.0,0.0,0
31d87980,2.0,109.43814080656186,134449,1766195,877822.0,881498.3588516746,439186.0089426466,134585,1766253,877920.0,881588.7696514012,439181.5745200475,0,489,89.0,90.4107997265892,32.24646566879556,0,202,112.0,113.38687628161313,63.04420000761043,0.848257006151743,0.0,0.06493506493506493,0.0,0.08680792891319207,0.0,0.6534518113465482,0.32604237867395763,0.02050580997949419,0.0,0.0,0.0,0.0,0.0,0.06493506493506493,0.22009569377990432,0.0,0.0,0.0,0.7149692412850308,0.0,0.0,0.0,0
31e423b7,3.5,762.1892871526379,55424,1790740,1000584.0,1010786.5833668949,522101.8375102802,55505,1790778,1000615.5,1010891.5579943616,522098.47765835794,0,1182,111.0,104.97462746677407,55.62185085612295,0,573,261.0,269.91059202577526,170.40600903719266,0.7857430527587596,0.0,0.07329842931937172,0.0,0.14075714861055175,0.0002013693113169553,0.6234393878372936,0.36327023761578736,0.013290374546919049,0.0,0.0,0.0,0.0,0.0002013693113169553,0.07329842931937172,0.19673781715666533,0.0,0.0,0.0,0.7297623842126459,0.0,0.0,0.0,0
31ead610,4.0,204.49424797613975,11828,1790683,340049.0,392463.55262036645,301680.86455299787,12042,1790788,340193.0,392582.7277375373,301675.9806805403,0,491,117.0,119.17511717085641,43.03064505476269,0,307,150.0,159.14699616531743,93.77788936985364,0.884107371112058,0.0,0.010651896037494673,0.0,0.10524073285044738,0.0,0.7000426075841499,0.2850447379633575,0.014912654452492544,0.0,0.0,0.0,0.0,0.0,0.010651896037494673,0.22113336173838943,0.0,0.0,0.0,0.7682147422241159,0.0,0.0,0.0,0
32351c1e,4.0,181.59553831231813,1628,1594860,336297.5,353161.30989330745,185655.46847048993,1753,1594969,336397.5,353236.6333656644,185653.33280677843,0,520,71.5,75.32347235693501,42.30799734642696,0,277,153.0,142.92774005819592,75.030662447181,0.8283220174587779,0.0,0.0892337536372454,0.0,0.08244422890397672,0.0,0.6658583899127061,0.32250242483026187,0.011639185257032008,0.0,0.0,0.0,0.0,0.0,0.0892337536372454,0.17992240543161978,0.0,0.0,0.0,0.7308438409311349,0.0,0.0,0.0,0
32367f91,3.0,143.4967320261438,872805,1425088,1030975.5,1133446.2810457516,192978.32623598014,872921,1425182,1031062.5,1133553.451633987,192979.30848694307,0,233,110.0,107.17058823529412,35.54442937270736,0,220,111.0,107.90457516339869,64.04395802748245,0.8901960784313725,0.0,0.01764705882352941,0.00522875816993464,0.0869281045751634,0.0,0.7274509803921568,0.26143790849673204,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.01764705882352941,0.18104575163398692,0.0,0.0,0.0,0.8013071895424837,0.0,0.0,0.0,0
323b91ab,4.5,1375.464889353546,26556,1727391,842903.0,858682.538944067,472433.22651397926,26695,1727500,843013.0,858779.9700296219,472426.4943652081,0,324,91.0,97.43108555497473,45.92155687211518,0,456,246.0,238.88656560376373,137.31755293500734,0.7395016553406517,0.0,0.01010629029447639,0.0,0.25039205436487194,0.0,0.6069001568217459,0.378114654120927,0.014985189057327061,0.0,0.0,0.0,0.0,0.0,0.01010629029447639,0.17215542777487366,0.0,0.0,0.0,0.8177382819306499,0.0,0.0,0.0,0
32521404,1.5,183.38266384778012,8336,1797519,394810.0,436824.37209302327,314031.49238127324,8482,1797655,394919.0,436923.71529245947,314031.02843188867,0,565,95.0,99.34319943622269,42.16391098074532,0,202,102.0,100.18534178999295,58.75929392687657,0.8407329105003524,0.0,0.08809020436927413,0.0,0.0711768851303735,0.0,0.6737138830162086,0.31148696264975334,0.014799154334038054,0.0,0.0007047216349541931,0.0,0.0,0.0,0.08809020436927413,0.17688513037350245,0.0,0.0,0.0,0.7343199436222692,0.0,0.0,0.0,0
325235a6,2.0,206.21879106438897,31217,1808695,817255.0,901808.705978975,504627.62057590706,31398,1808754,817362.0,901908.7375164258,504626.8546780055,0,489,95.0,100.03153745072274,40.50386305340934,0,409,246.5,236.87319316688567,127.77358776903456,0.8574244415243101,0.0,0.00821287779237845,0.0,0.13436268068331142,0.0,0.6869250985545335,0.29862023653088043,0.01445466491458607,0.0,0.0,0.0,0.0,0.0,0.00821287779237845,0.1948094612352168,0.0,0.0,0.0,0.7969776609724047,0.0,0.0,0.0,0
32897e88,1.5,154.41550116550115,1535,1755784,531513.0,539006.4178321678,282811.00196341693,1685,1755968,531581.0,539104.1555944056,282810.3980540579,0,500,92.0,97.73776223776224,35.00968623157357,0,237,117.0,119.74009324009324,68.92836557687382,0.8263403263403264,0.0,0.09149184149184149,0.0,0.08216783216783216,0.0,0.6451048951048951,0.3333333333333333,0.02156177156177156,0.0,0.0,0.0,0.0,0.0,0.09149184149184149,0.20396270396270397,0.0,0.0,0.0,0.7045454545454546,0.0,0.0,0.0,0
32a001ec,1.0,103.53019707565161,7455,1334291,565776.0,560822.423394787,296066.68422374164,7542,1334306,565845.0,560903.8270820089,296062.8314123472,1,511,73.0,81.40368722186903,38.35581256989638,0,234,113.0,112.85441830896376,74.69729269184775,0.9071837253655436,0.0,0.02733630006357279,0.0,0.06547997457088366,0.0,0.7355371900826446,0.2619198982835346,0.0025429116338207248,0.0,0.0,0.0,0.0,0.0,0.02733630006357279,0.19008264462809918,0.0,0.0,0.0,0.782581055308328,0.0,0.0,0.0,0
32a0d334,4.0,219.60017809439003,975,557299,332928.0,332080.2426536064,136925.63000683673,1079,557392,333007.5,332195.6727515583,136923.1617694881,0,502,116.0,115.43009795191452,31.957436373863132,0,335,161.0,166.77248441674087,96.75792294357602,0.8940338379341051,0.0,0.011130899376669634,0.0,0.09483526268922529,0.0,0.719946571682992,0.26714158504007124,0.012911843276936777,0.0,0.0,0.0,0.0,0.0,0.011130899376669634,0.18655387355298308,0.0,0.0,0.0,0.8023152270703473,0.0,0.0,0.0,0
32a8bf6e,4.0,805.257343550447,21514,1795081,690269.0,756174.1455938697,475838.80859923287,21603,1795137,690368.5,756275.4165602383,475838.99690007017,0,2159,98.0,101.27096636866752,54.475598348014636,0,474,260.0,257.28991060025544,144.96511818015023,0.7803320561941252,0.0,0.029587058322690506,0.0,0.1896551724137931,0.0004257130693912303,0.6253724989357173,0.35738612175393786,0.017241379310344827,0.0,0.00021285653469561516,0.0,0.00021285653469561516,0.00021285653469561516,0.029587058322690506,0.19646658152405277,0.0,0.0,0.0,0.7733077905491699,0.0,0.0,0.0,0
32abae3d,5.5,518.2203189604253,298895,1825245,1037777.5,983152.2601890136,394879.6916161153,298998,1825334,1037892.5,983264.7297696397,394877.0284350099,0,2492,111.0,112.4695806261075,63.99777361065767,0,391,189.0,196.07678676904902,111.65789442368803,0.8142350856467808,0.0,0.06408741878322505,0.0,0.12049616066154754,0.0011813349084465446,0.6547548730064974,0.3290017720023627,0.016243354991139988,0.0,0.0008860011813349084,0.0,0.0,0.0008860011813349084,0.06408741878322505,0.18576491435321912,0.0,0.0,0.0,0.7480803307737743,0.0,0.0,0.00029533372711163615,0
32c5e6b9,2.0,138.50907770515613,1950,1619994,1090044.0,850319.7298474945,492173.77592889796,2053,1620132,1090171.0,850467.8271604938,492178.36738329387,0,2284,143.0,148.09731299927378,79.10057147087473,0,214,104.0,106.4640522875817,61.092753006426484,0.9266521423384169,0.0,0.015250544662309368,0.0,0.05809731299927379,0.0,0.719680464778504,0.26870007262164125,0.011619462599854757,0.0,0.0,0.0,0.0,0.0,0.015250544662309368,0.2178649237472767,0.0,0.0,0.0,0.7668845315904139,0.0,0.0,0.0,0
32f5dae7,5.5,1616.2168421052631,2229,1652634,677613.5,696890.8571052632,398936.7663204532,2361,1652686,677730.0,697000.1571052632,398931.7010148191,0,2770,116.0,109.3,82.71270139764736,0,544,280.5,281.6353947368421,160.36182878389081,0.6761842105263158,0.0,0.1231578947368421,0.00013157894736842105,0.2005263157894737,0.0,0.5564473684210526,0.4309210526315789,0.01263157894736842,0.0,0.0007894736842105263,0.0,0.0,0.0,0.1231578947368421,0.15736842105263157,0.0,0.0,0.0,0.7186842105263158,0.0,0.0,0.0,0
330e0852,2.0,257.3993743482795,32572,1808222,271626.0,263752.02241918666,137172.04688086658,32675,1808308,271711.0,263851.2533889468,137171.8874184157,0,484,98.5,99.23096976016684,31.36744954857159,0,239,112.0,115.52294056308655,69.6646205666361,0.8545359749739312,0.0,0.020855057351407715,0.0,0.1246089676746611,0.0,0.6866527632950991,0.2961418143899896,0.017205422314911366,0.0,0.0,0.0,0.0,0.0,0.020855057351407715,0.1908237747653806,0.0,0.0,0.0,0.7883211678832117,0.0,0.0,0.0,0
331c5ed4,3.5,588.0362694300518,35704,1773028,588294.0,669416.1014934471,366463.51659432496,35705,1773076,588353.0,669506.5443462359,366462.83428307116,0,1430,84.0,90.44285278878391,55.767596847995726,0,369,176.0,177.5525754343188,105.86291639331522,0.8137762877171594,0.0,0.030173727522096922,0.0,0.15574519963425784,0.00030478512648582747,0.6571167327034441,0.3236818043279488,0.01920146296860713,0.0,0.0,0.0,0.00030478512648582747,0.0,0.030173727522096922,0.1840902163974398,0.0,0.0,0.0,0.7854312709539775,0.0,0.0,0.0,0
3320a922,3.0,490.89710098757564,30766,1859616,910416.0,932702.080280344,518492.4860428752,30822,1859754,910547.0,932792.0197515133,518488.615339044,0,1358,83.0,89.93947116916215,62.132489916513634,0,353,164.0,162.9232239566741,110.37977274406067,0.8158649251353934,0.0,0.042370181586492514,0.0,0.14176489327811406,0.0,0.6572156737814591,0.3141127747690347,0.028671551449506213,0.0,0.0,0.0,0.0,0.0,0.042370181586492514,0.19432940426887543,0.0,0.0,0.0,0.763300414144632,0.0,0.0,0.0,0
332aaadc,5.5,398.65375758844465,34583,1749622,742725.0,759225.5520200963,401173.0953574041,34712,1749714,742725.0,759307.7900355872,401180.50558703364,0,2680,83.0,82.23801549089387,70.86412432013036,0,532,244.0,247.08833996231945,161.07132220737824,0.7433535691856814,0.0,0.1708185053380783,0.0,0.08582792547624032,0.0,0.603935524387691,0.3820389365710697,0.01402553904123927,0.0,0.0,0.0,0.0,0.0,0.1708185053380783,0.15574628427883608,0.0,0.0,0.0,0.6734352103830856,0.0,0.0,0.0,0
3330a3c2,4.0,394.93503480278423,46188,1767164,449642.0,469713.5271461717,247672.34378294167,46281,1767300,449755.0,469844.05707656615,247671.87219017916,0,493,135.0,130.52993039443155,56.8753659450901,0,223,100.0,109.15777262180974,68.33580976096229,0.7819025522041764,0.0,0.048723897911832945,0.0,0.16937354988399073,0.0,0.6283062645011601,0.3470997679814385,0.02459396751740139,0.0,0.0,0.0,0.0,0.0,0.048723897911832945,0.18051044083526682,0.0,0.0,0.0,0.7707656612529002,0.0,0.0,0.0,0
335fc8c4,4.0,822.5345744680851,27969,1812913,730055.0,759944.1097074468,442711.70609541115,28141,1813028,730135.5,760025.7526595745,442710.63979834836,0,1169,79.0,81.64295212765957,45.977382553469916,0,576,278.0,279.4408244680851,164.4527762869735,0.8472960992907801,0.0,0.03102836879432624,0.0,0.12145390070921985,0.00022163120567375886,0.6781914893617021,0.30230496453900707,0.01950354609929078,0.0,0.0,0.0,0.0,0.00022163120567375886,0.03102836879432624,0.1950354609929078,0.0,0.0,0.0,0.7737145390070922,0.0,0.0,0.0,0
339ef1f1,3.0,33.20200826934436,56519,1693774,827387.0,839918.1512108683,516205.96666932304,56640,1693777,827444.0,839998.0980507974,516204.9785399523,0,925,75.0,79.9468399291199,60.620312036794346,0,215,115.0,110.70112226816302,63.71612003755784,0.9403425871234495,0.0,0.04134672179562906,0.0,0.01831069108092144,0.0,0.7129356172474897,0.26580035440047256,0.021264028352037802,0.0,0.0,0.0,0.0,0.0,0.04134672179562906,0.23095097460129946,0.0,0.0,0.0,0.7277023036030714,0.0,0.0,0.0,0
33e55b8e,3.5,183.34596695821185,5222,1841300,666939.0,675224.55037253,300159.89860608004,5328,1841376,667045.0,675308.1289277616,300152.95634803834,0,492,87.0,83.57855523161646,37.96291595493935,0,412,239.0,228.98056365403303,132.39539804612176,0.8053126012309686,0.0,0.16229348882410108,0.0,0.032393909944930355,0.0,0.6407515387107224,0.3378684807256236,0.021379980563654033,0.0,0.0,0.0,0.0,0.0,0.16229348882410108,0.1736313573048267,0.0,0.0,0.0,0.6640751538710722,0.0,0.0,0.0,0
3402f8b4,2.0,140.15366336633664,415413,1747762,1042424.0,991382.3100990099,321422.5424392599,415522,1747860,1042502.0,991496.862970297,321420.706661151,0,5661,113.0,114.55287128712871,126.3753060689731,0,338,167.0,164.84633663366336,95.59164000949242,0.9512871287128712,0.0,0.025346534653465348,0.0,0.02297029702970297,0.00039603960396039607,0.7623762376237624,0.21742574257425742,0.0201980198019802,0.0,0.00039603960396039607,0.0,0.0,0.00039603960396039607,0.025346534653465348,0.19920792079207922,0.0,0.0,0.0,0.7746534653465347,0.0,0.0,0.0,0
3430ffd9,3.5,441.94129063561377,21087,1815948,1490382.0,1332474.2125181952,437577.68629187177,21205,1816024,1490491.0,1332620.295002426,437555.7722128292,0,2040,134.0,146.08248423095586,74.55767291907077,0,314,203.0,191.79718583212033,82.55272285230231,0.9335274138767589,0.0,0.026686074721009218,0.0,0.037360504609412905,0.0024260067928190197,0.70790878214459,0.2823871906841339,0.009704027171276079,0.0,0.00048520135856380397,0.0,0.00048520135856380397,0.001455604075691412,0.026686074721009218,0.2304706453178069,0.0,0.0,0.0,0.739932071809801,0.0,0.0,0.00048520135856380397,0
34374e3a,2.5,495.82937780628606,2298,1800538,980853.5,961536.0080179602,533094.7685981493,2435,1800659,980997.5,961640.0949326492,533115.9279562386,0,1327,105.0,104.08691468890315,66.21896539728331,0,210,123.5,117.80404105195639,75.53250435205719,0.5917254650416934,0.0,0.16741500962155229,0.0,0.24085952533675434,0.0,0.47819114817190506,0.5112251443232841,0.010583707504810776,0.0,0.0,0.0,0.0,0.0,0.16741500962155229,0.15490699166132135,0.0,0.0,0.0,0.6776779987171264,0.0,0.0,0.0,0
347a3473,4.5,455.4169007204787,672,1687611,845420.0,834446.1175967761,448670.1453565286,832,1687732,845506.0,834563.2968616437,448670.3465349461,0,569,119.0,117.1792648675052,44.47695379138092,0,1141,576.0,574.3844181218708,332.82178486418854,0.8982781780437172,0.0,0.05312003907681036,0.0,0.04860178287947246,0.0,0.7352546098424716,0.24655025033581635,0.01819513982171205,0.0,0.0,0.0,0.0,0.0,0.05312003907681036,0.1696177799487117,0.0,0.0,0.0,0.777262180974478,0.0,0.0,0.0,0
